BPL,BPLD,CITIZEN,EDUC,EDUCD,CLASSWKR,CLASSWKRD,INCTOT
521,52100,2,10,101,0,0,"48000
"
521,52100,2,11,115,2,22,"170000
"
521,52140,2,8,81,2,22,"22400
"
521,52140,2,10,101,0,0,"0
"
300,30030,2,11,114,2,28,"131000
"
300,30030,2,10,101,1,13,"13500
"
300,30020,2,7,71,2,22,"76000
"
515,51500,2,11,115,2,22,"39800
"
515,51500,2,10,101,2,28,"20500
"
300,30025,2,6,65,2,22,"38000
"
260,26020,2,8,81,2,22,"50000
"
453,45300,2,10,101,0,0,"20000
"
260,26020,2,10,101,2,22,"128000
"
434,43400,1,10,101,1,13,"68100
"
260,26020,2,10,101,2,22,"45000
"
260,26030,2,6,63,2,27,"80000
"
465,46500,2,10,101,2,22,"100000
"
465,46530,2,11,114,2,27,"103000
"
465,46547,2,11,114,2,25,"46900
"
465,46547,2,11,114,2,22,"23000
"
465,46547,2,10,101,2,22,"58400
"
465,46547,2,10,101,0,0,"0
"
465,46547,2,6,63,2,22,"4000
"
260,26010,2,2,23,0,0,"0
"
260,26010,2,2,23,0,0,"12000
"
465,46500,2,11,114,2,22,"101100
"
465,46500,2,11,114,2,22,"150000
"
260,26010,2,10,101,2,22,"150000
"
465,46500,2,11,116,2,28,"100000
"
465,46542,2,10,101,1,13,"120000
"
600,60012,2,11,114,2,28,"100000
"
600,60012,2,10,101,2,22,"80000
"
455,45500,2,6,63,0,0,"24000
"
453,45300,2,10,101,2,22,"393000
"
515,51500,2,10,101,2,22,"150000
"
515,51500,2,10,101,2,22,"35000
"
515,51500,2,7,71,1,13,"48000
"
515,51500,2,7,71,1,13,"57000
"
515,51500,2,8,81,1,13,"37000
"
465,46510,2,6,63,1,14,"20000
"
465,46510,2,10,101,2,22,"12000
"
500,50040,2,11,114,2,22,"21000
"
500,50040,2,11,114,0,0,"0
"
600,60012,2,10,101,2,27,"121000
"
521,52140,2,6,61,1,13,"35000
"
521,52140,2,8,81,2,28,"3600
"
433,43330,2,6,63,1,14,"72000
"
433,43330,2,6,63,0,0,"0
"
500,50040,2,11,114,2,22,"7700
"
453,45300,2,10,101,0,0,"18300
"
502,50200,2,11,114,1,14,"248200
"
502,50200,2,10,101,0,0,"33000
"
502,50200,2,10,101,2,22,"70000
"
250,25000,2,7,71,1,13,"9600
"
260,26010,1,7,71,2,22,"13200
"
541,54100,2,11,116,2,22,"70100
"
515,51500,2,10,101,2,23,"70000
"
515,51500,2,8,81,2,22,"85000
"
521,52100,2,11,114,2,22,"87000
"
521,52100,2,10,101,0,0,"0
"
521,52100,2,11,114,0,0,"0
"
521,52100,2,11,116,2,22,"250000
"
260,26010,1,7,71,2,22,"9000
"
450,45000,2,7,71,0,0,"7000
"
300,30025,2,7,71,2,22,"26300
"
300,30025,2,6,63,0,0,"11100
"
260,26010,2,10,101,0,0,"0
"
542,54200,2,6,63,1,14,"28000
"
542,54200,2,6,63,1,14,"8500
"
260,26010,2,10,101,2,22,"60000
"
518,51800,2,7,71,2,22,"60060
"
518,51800,2,7,71,2,22,"0
"
300,30065,2,10,101,2,22,"222000
"
502,50200,2,7,71,1,13,"24500
"
502,50200,2,10,101,2,22,"20000
"
250,25000,2,11,115,2,22,"41000
"
200,20000,2,6,63,2,22,"30000
"
520,52000,2,10,101,1,14,"30000
"
520,52000,2,10,101,2,22,"50000
"
260,26010,2,3,30,0,0,"13200
"
438,43800,2,11,114,2,28,"107400
"
521,52100,2,11,116,2,22,"200400
"
600,60056,2,11,114,2,22,"189000
"
600,60056,2,10,101,2,22,"110000
"
521,52100,2,11,114,2,22,"30000
"
521,52100,2,11,114,1,14,"22000
"
160,16010,2,10,101,0,0,"36100
"
260,26020,2,10,101,2,27,"99000
"
210,21040,2,6,63,2,22,"135000
"
260,26010,2,1,17,0,0,"9999999
"
260,26010,2,0,2,0,0,"9999999
"
260,26010,2,2,25,0,0,"9999999
"
260,26030,2,6,63,2,22,"60000
"
465,46500,2,11,114,0,0,"0
"
414,41400,2,6,63,0,0,"29200
"
600,60023,2,8,81,2,22,"68000
"
600,60023,2,8,81,2,22,"4990
"
500,50000,2,10,101,2,28,"15600
"
210,21050,2,6,63,2,23,"68000
"
300,30015,2,6,63,2,22,"80000
"
300,30025,2,6,65,0,0,"0
"
300,30015,1,1,11,0,0,"9999999
"
421,42100,1,11,114,2,28,"57000
"
521,52100,2,11,114,2,22,"45000
"
521,52100,2,0,2,0,0,"9600
"
260,26010,2,6,63,2,22,"305000
"
260,26010,2,7,71,2,22,"35500
"
260,26010,2,6,63,2,22,"25000
"
500,50000,2,10,101,2,22,"50000
"
455,45500,2,6,63,2,22,"70000
"
522,52200,2,7,71,2,22,"204000
"
455,45500,2,6,63,2,22,"55000
"
455,45500,2,6,65,1,13,"15600
"
260,26010,2,6,65,2,22,"75000
"
260,26010,2,10,101,2,22,"85000
"
521,52100,2,10,101,1,14,"32700
"
521,52100,2,10,101,2,22,"6400
"
453,45300,1,10,101,1,14,"25100
"
518,51800,2,10,101,2,22,"32000
"
518,51800,2,0,2,0,0,"6200
"
518,51800,2,0,2,0,0,"6200
"
521,52100,2,10,101,2,22,"100000
"
455,45500,2,6,63,0,0,"0
"
455,45500,2,6,63,2,22,"50000
"
434,43400,2,6,63,2,22,"108700
"
434,43400,2,2,22,0,0,"1800
"
433,43330,2,10,101,2,22,"290000
"
425,42500,2,10,101,0,0,"9000
"
425,42500,2,6,63,0,0,"9000
"
260,26010,2,6,63,2,22,"13600
"
260,26010,2,4,40,0,0,"0
"
426,42600,2,11,114,2,22,"56050
"
421,42100,2,11,114,2,22,"110000
"
210,21020,2,8,81,2,22,"18200
"
500,50000,2,10,101,2,22,"60000
"
260,26020,2,11,114,0,0,"94700
"
260,26020,2,6,64,2,27,"34000
"
521,52100,2,11,115,1,14,"636000
"
521,52100,2,11,114,2,22,"100000
"
521,52100,2,10,101,2,23,"190000
"
500,50000,2,6,63,2,22,"55000
"
515,51500,2,10,101,1,13,"41600
"
260,26010,2,6,63,2,22,"15000
"
300,30030,2,10,101,2,28,"46900
"
300,30025,2,10,101,2,22,"20400
"
300,30025,2,6,63,2,22,"13800
"
434,43400,2,11,114,1,13,"516000
"
434,43400,2,11,114,2,22,"151000
"
260,26010,2,6,63,2,22,"26000
"
260,26010,2,7,71,2,22,"35000
"
250,25000,2,11,114,1,14,"48100
"
250,25000,2,10,101,2,22,"186300
"
455,45500,1,8,81,0,0,"0
"
455,45500,2,6,63,1,13,"150000
"
436,43600,2,3,30,2,22,"0
"
200,20000,2,7,71,2,22,"12000
"
600,60023,2,10,101,2,28,"35500
"
600,60094,2,10,101,1,13,"100000
"
413,41300,2,6,63,2,22,"155000
"
413,41300,2,11,114,2,23,"100000
"
453,45300,2,6,65,0,0,"49600
"
450,45000,2,10,101,0,0,"21600
"
450,45000,2,6,63,0,0,"18400
"
210,21040,2,7,71,2,22,"86900
"
300,30030,2,6,63,0,0,"0
"
465,46500,2,11,114,1,14,"540000
"
465,46500,2,11,114,2,22,"24000
"
521,52100,2,11,114,0,0,"36800
"
521,52100,2,10,101,0,0,"41200
"
410,41000,2,11,116,2,22,"632000
"
210,21030,2,1,17,0,0,"4600
"
515,51500,2,10,101,2,23,"80000
"
434,43400,2,6,63,0,0,"141800
"
500,50000,2,11,114,2,23,"646000
"
521,52110,2,7,71,2,22,"107000
"
300,30025,2,6,63,2,22,"80000
"
250,25000,2,6,63,2,22,"20000
"
250,25000,2,3,30,0,0,"0
"
421,42100,2,11,114,2,22,"105200
"
465,46530,2,6,63,2,23,"41000
"
541,54100,2,10,101,2,22,"39000
"
465,46500,2,11,114,2,28,"47000
"
260,26010,2,6,63,2,22,"31200
"
260,26010,2,10,101,2,22,"45000
"
465,46500,2,11,116,0,0,"11200
"
515,51500,2,10,101,2,22,"10000
"
515,51500,2,10,101,2,22,"125000
"
465,46590,2,10,101,2,22,"130800
"
537,53700,2,10,101,2,22,"105000
"
537,53700,2,6,61,0,0,"0
"
537,53700,2,10,101,2,22,"71500
"
500,50000,2,6,63,1,14,"0
"
500,50000,2,6,63,2,22,"45000
"
500,50000,2,0,2,0,0,"13500
"
500,50000,2,0,2,0,0,"0
"
521,52140,2,10,101,2,22,"241000
"
433,43300,2,11,114,2,22,"45000
"
521,52100,2,6,63,2,22,"27020
"
521,52100,2,6,63,2,22,"25550
"
515,51500,2,11,115,0,0,"36000
"
515,51500,2,10,101,2,22,"75000
"
515,51500,2,7,71,2,22,"10000
"
455,45500,2,7,71,2,22,"71000
"
200,20000,2,10,101,2,22,"80000
"
600,60023,2,11,114,2,22,"5400
"
455,45500,1,2,26,0,0,"7400
"
521,52100,2,5,50,2,22,"25000
"
521,52100,2,2,25,2,22,"9000
"
521,52100,2,7,71,2,22,"5000
"
465,46530,2,8,81,0,0,"0
"
260,26010,2,11,116,1,14,"646000
"
260,26010,2,11,116,0,0,"5000
"
300,30030,2,0,2,2,22,"16800
"
300,30030,1,2,23,2,22,"0
"
300,30030,1,6,63,2,22,"25000
"
300,30030,2,0,2,2,22,"12350
"
515,51500,2,10,101,2,23,"56000
"
515,51500,2,10,101,0,0,"0
"
600,60012,2,10,101,2,22,"113800
"
600,60026,2,7,71,2,25,"75000
"
600,60026,2,6,61,2,22,"3800
"
600,60026,2,4,40,0,0,"0
"
300,30030,2,6,61,2,28,"54000
"
521,52100,2,10,101,2,22,"50010
"
521,52100,2,10,101,2,22,"100000
"
521,52100,2,10,101,2,22,"39600
"
515,51500,2,8,81,2,22,"1200
"
453,45300,2,11,114,2,23,"48000
"
200,20000,1,1,15,0,0,"9999999
"
300,30015,2,10,101,2,27,"103000
"
414,41400,2,8,81,2,22,"10000
"
414,41400,2,10,101,1,14,"24000
"
521,52100,2,10,101,0,0,"18700
"
521,52100,2,10,101,2,22,"28100
"
414,41400,2,6,63,2,22,"15600
"
414,41400,2,1,17,1,14,"25700
"
300,30090,2,7,71,2,28,"60000
"
299,29900,2,8,81,2,22,"58000
"
300,30090,2,0,2,0,0,"6100
"
465,46500,2,10,101,0,0,"21000
"
465,46530,2,10,101,2,23,"101000
"
600,60012,2,6,65,0,0,"36600
"
600,60012,1,10,101,0,0,"49000
"
515,51500,2,11,114,1,13,"72000
"
515,51500,2,10,101,2,23,"62000
"
300,30030,2,6,63,2,22,"20000
"
300,30030,2,6,63,2,22,"18000
"
300,30030,2,7,71,2,22,"28000
"
455,45500,2,6,61,2,22,"136200
"
455,45500,2,6,63,2,22,"96200
"
454,45400,2,0,2,2,22,"23200
"
260,26020,2,10,101,2,22,"76300
"
150,15000,2,10,101,2,22,"80000
"
534,53400,2,11,114,2,22,"171000
"
521,52100,2,11,114,2,22,"834000
"
521,52100,2,11,115,0,0,"0
"
500,50000,2,6,63,1,13,"30000
"
700,70010,2,11,116,2,23,"310500
"
260,26060,2,3,30,2,22,"56600
"
300,30005,2,6,63,2,22,"10000
"
260,26010,2,2,23,2,22,"33000
"
521,52140,2,10,101,2,22,"67000
"
500,50000,2,10,101,2,28,"27000
"
300,30025,2,8,81,2,22,"120000
"
300,30025,2,6,63,2,22,"0
"
455,45500,2,6,63,1,13,"13000
"
300,30050,2,6,63,0,0,"9800
"
521,52100,2,11,115,2,22,"70000
"
521,52100,2,11,115,2,22,"44900
"
521,52100,2,10,101,2,22,"16000
"
300,30040,2,6,64,2,22,"121000
"
300,30040,2,8,81,2,22,"9600
"
300,30025,2,6,64,2,22,"25000
"
502,50200,1,10,101,1,14,"150000
"
501,50100,2,8,81,0,0,"10700
"
502,50200,2,11,114,0,0,"139200
"
502,50200,2,11,115,2,22,"27400
"
200,20000,2,6,61,2,22,"37000
"
200,20000,2,10,101,2,22,"10300
"
210,21050,2,6,63,2,22,"22000
"
210,21050,2,10,101,2,22,"32000
"
436,43600,2,6,64,1,14,"120000
"
501,50100,2,11,116,2,23,"243100
"
518,51800,2,10,101,2,22,"84000
"
521,52100,2,10,101,2,23,"130000
"
300,30040,2,6,63,0,0,"11800
"
515,51500,2,7,71,2,22,"19000
"
210,21020,2,6,63,2,25,"23000
"
438,43800,2,5,50,2,28,"2500
"
521,52100,2,11,114,2,22,"147800
"
521,52100,2,11,114,2,22,"155000
"
502,50200,2,11,116,1,14,"91600
"
502,50200,2,11,116,2,22,"31100
"
260,26010,2,10,101,2,22,"22000
"
521,52140,2,11,114,1,14,"103000
"
515,51500,2,11,114,2,23,"70100
"
515,51500,2,2,25,0,0,"9999999
"
515,51500,2,1,14,0,0,"9999999
"
260,26010,2,10,101,0,0,"0
"
465,46500,2,10,101,0,0,"1000
"
521,52100,2,10,101,2,22,"104000
"
260,26010,2,10,101,2,28,"49500
"
465,46500,2,11,114,0,0,"50000
"
250,25000,2,10,101,2,22,"25000
"
453,45300,1,6,63,2,22,"45000
"
502,50200,2,11,115,2,22,"208100
"
502,50200,2,10,101,0,0,"16400
"
210,21030,2,6,65,0,0,"1900
"
210,21050,2,10,101,2,22,"31200
"
210,21050,2,10,101,2,22,"40000
"
300,30030,2,7,71,2,22,"11400
"
300,30030,2,6,63,2,22,"27900
"
500,50000,2,6,64,2,25,"78900
"
521,52100,2,7,71,2,22,"85000
"
521,52100,2,7,71,2,22,"25000
"
200,20000,2,2,23,2,22,"40000
"
200,20000,2,8,81,1,13,"60000
"
200,20000,2,7,71,2,22,"25000
"
260,26060,2,7,71,2,22,"35000
"
260,26060,2,10,101,2,22,"43300
"
260,26010,2,11,114,2,28,"25600
"
260,26010,2,6,63,2,23,"18000
"
260,26010,1,2,26,0,0,"13200
"
260,26010,1,2,26,0,0,"9999999
"
600,60033,2,7,71,2,22,"64000
"
600,60033,2,8,81,2,22,"34000
"
600,60033,2,7,71,2,22,"7000
"
502,50200,2,8,81,2,22,"145000
"
521,52100,2,10,101,2,22,"120040
"
521,52100,2,11,114,0,0,"66000
"
521,52100,2,10,101,0,0,"39800
"
434,43400,2,10,101,1,14,"45000
"
434,43400,2,4,40,2,22,"28600
"
300,30050,2,6,63,2,28,"39000
"
300,30025,2,11,114,2,22,"45000
"
300,30040,2,8,81,2,22,"100000
"
455,45500,2,6,64,2,27,"95000
"
455,45500,2,6,63,2,22,"25000
"
200,20000,1,6,63,2,22,"18000
"
411,41100,2,2,25,0,0,"12700
"
502,50200,2,11,116,0,0,"26000
"
453,45300,2,6,63,2,22,"17800
"
515,51500,2,10,101,2,22,"64000
"
600,60012,2,10,101,2,23,"68000
"
600,60012,2,11,114,2,22,"85000
"
300,30015,2,6,63,2,22,"26000
"
300,30015,2,6,63,2,22,"35000
"
300,30030,2,6,65,2,22,"74000
"
502,50200,2,6,64,1,14,"89700
"
502,50200,2,5,50,0,0,"36000
"
515,51500,2,11,115,2,22,"15000
"
502,50200,2,8,81,2,22,"73000
"
433,43330,2,2,26,0,0,"29300
"
433,43330,2,2,26,0,0,"17600
"
515,51500,2,10,101,2,22,"25000
"
515,51500,2,10,101,2,22,"60000
"
260,26030,1,8,81,2,22,"60000
"
515,51500,2,8,81,2,22,"35000
"
515,51500,2,7,71,2,23,"800
"
515,51500,2,8,81,2,25,"70680
"
515,51500,2,8,81,2,22,"36500
"
515,51500,2,8,81,2,27,"36000
"
260,26030,2,2,22,2,22,"9600
"
250,25000,2,6,63,2,22,"59000
"
260,26010,2,10,101,0,0,"9500
"
455,45500,2,6,61,2,23,"249700
"
455,45500,2,6,61,0,0,"670
"
521,52100,2,10,101,2,22,"62000
"
500,50000,2,11,114,2,22,"90000
"
534,53400,1,1,12,0,0,"9999999
"
534,53400,1,1,11,0,0,"9999999
"
521,52100,2,11,115,0,0,"95000
"
500,50000,2,11,115,0,0,"87000
"
521,52100,2,10,101,2,22,"188900
"
521,52100,2,10,101,0,0,"3300
"
260,26059,2,11,114,2,27,"85000
"
300,30030,2,6,63,2,22,"360
"
300,30025,2,4,40,0,0,"7500
"
260,26020,2,10,101,2,27,"45000
"
450,45000,2,11,115,2,22,"52600
"
434,43400,2,6,63,0,0,"9400
"
414,41400,2,6,61,0,0,"47100
"
414,41400,2,6,61,2,22,"23500
"
521,52100,2,10,101,2,22,"65000
"
521,52100,2,10,101,2,22,"39000
"
500,50000,2,11,114,1,14,"18300
"
532,53200,2,7,71,2,22,"40000
"
532,53200,2,6,63,2,22,"18000
"
434,43400,2,2,26,0,0,"0
"
300,30030,2,6,63,2,22,"86000
"
300,30030,1,2,26,0,0,"9999999
"
515,51500,2,10,101,2,22,"238000
"
515,51500,2,10,101,2,22,"68000
"
515,51500,2,7,71,0,0,"0
"
515,51500,2,2,26,0,0,"0
"
515,51500,2,2,25,0,0,"9999999
"
465,46500,2,11,116,2,22,"57000
"
515,51500,2,10,101,2,23,"279500
"
250,25000,2,10,101,2,22,"100000
"
534,53400,1,7,71,2,22,"75000
"
515,51500,2,10,101,2,22,"4000
"
250,25000,2,6,63,1,13,"13000
"
250,25000,2,6,63,2,22,"95330
"
260,26010,2,6,63,2,22,"0
"
465,46500,2,10,101,2,22,"82000
"
260,26010,2,2,23,0,0,"3500
"
300,30025,1,6,63,0,0,"0
"
300,30005,2,6,63,2,22,"70000
"
515,51500,2,11,115,2,22,"31800
"
515,51500,2,10,101,2,22,"8800
"
260,26020,2,10,101,2,22,"89500
"
260,26020,2,6,63,0,0,"35100
"
433,43300,2,0,2,1,14,"63700
"
433,43300,2,0,2,1,14,"11000
"
502,50200,2,11,114,2,22,"23000
"
300,30040,2,7,71,2,22,"130000
"
300,30040,2,6,65,2,22,"52800
"
600,60031,2,11,114,2,22,"126500
"
521,52140,2,8,81,1,14,"28900
"
500,50000,2,10,101,2,28,"120000
"
500,50000,2,10,101,0,0,"20000
"
300,30050,2,10,101,2,28,"50000
"
260,26010,2,10,101,2,28,"50000
"
500,50000,2,10,101,2,22,"280000
"
500,50000,1,1,12,0,0,"9999999
"
541,54100,2,11,115,0,0,"64300
"
541,54100,2,11,115,0,0,"90000
"
521,52110,2,7,71,2,22,"42100
"
521,52110,2,2,26,0,0,"0
"
300,30050,2,6,63,2,22,"105000
"
300,30050,2,6,63,2,22,"54600
"
260,26010,2,6,63,2,22,"6000
"
260,26010,2,2,23,0,0,"12000
"
300,30030,2,8,81,2,22,"16000
"
300,30030,2,10,101,2,22,"107000
"
210,21030,2,6,64,2,27,"55000
"
521,52100,2,10,101,2,22,"159000
"
200,20000,2,6,63,2,23,"25000
"
502,50200,2,11,115,2,22,"65000
"
500,50000,2,10,101,2,22,"80000
"
500,50000,2,11,116,2,22,"65000
"
210,21050,2,10,101,2,22,"36000
"
250,25000,2,11,114,2,28,"119000
"
250,25000,2,6,63,0,0,"24400
"
250,25000,2,0,2,0,0,"8500
"
300,30040,2,11,114,2,22,"118750
"
260,26010,2,4,40,0,0,"0
"
260,26010,2,3,30,0,0,"9999999
"
260,26010,2,1,16,0,0,"9999999
"
300,30015,2,11,116,0,0,"0
"
300,30015,2,11,116,2,22,"140000
"
453,45300,2,2,23,0,0,"9999999
"
502,50200,2,10,101,2,22,"90000
"
522,52200,2,11,114,2,22,"190000
"
522,52200,2,10,101,2,22,"130000
"
436,43600,2,6,63,1,13,"70000
"
436,43600,2,8,81,0,0,"87000
"
436,43600,2,11,116,0,0,"68500
"
521,52100,2,11,114,2,22,"200000
"
521,52100,2,11,115,0,0,"3600
"
521,52100,2,8,81,0,0,"16400
"
210,21040,2,8,81,2,22,"79000
"
210,21040,1,1,15,0,0,"0
"
521,52100,2,10,101,2,22,"164000
"
521,52100,2,10,101,2,22,"110000
"
455,45500,2,10,101,2,22,"60000
"
455,45500,2,8,81,2,22,"50000
"
465,46500,2,11,115,1,14,"626000
"
465,46510,2,11,114,2,22,"100000
"
465,46500,2,5,50,0,0,"13300
"
260,26010,2,7,71,2,22,"71000
"
260,26010,2,5,50,2,22,"730
"
434,43400,2,10,101,1,13,"100
"
600,60012,2,7,71,0,0,"0
"
300,30030,2,6,63,0,0,"8400
"
436,43600,2,2,25,0,0,"10700
"
456,45600,2,10,101,2,22,"26000
"
455,45500,1,6,63,0,0,"11200
"
501,50100,1,10,101,2,22,"185000
"
260,26044,2,10,101,2,22,"40000
"
260,26030,2,10,101,2,27,"62900
"
260,26030,2,6,65,2,22,"40000
"
502,50200,2,1,17,0,0,"9999999
"
521,52100,2,11,114,2,22,"90000
"
521,52100,2,11,115,2,22,"150000
"
425,42500,2,10,101,0,0,"56000
"
457,45710,2,10,101,2,27,"44400
"
400,40000,2,6,63,2,22,"18500
"
521,52110,2,10,101,0,0,"0
"
521,52110,2,10,101,2,23,"38000
"
250,25000,2,1,17,2,22,"5400
"
260,26010,2,6,63,2,22,"30000
"
521,52100,2,11,114,2,22,"202000
"
521,52100,2,11,114,2,28,"82000
"
521,52100,2,11,116,1,14,"281200
"
521,52140,2,10,101,0,0,"14600
"
500,50000,2,10,101,2,22,"20000
"
210,21030,2,6,61,0,0,"0
"
210,21030,2,7,71,1,13,"70000
"
210,21030,2,0,2,0,0,"19600
"
410,41000,2,6,63,0,0,"36500
"
502,50200,2,8,81,1,13,"13800
"
501,50100,1,10,101,0,0,"0
"
537,53700,2,0,2,1,13,"30000
"
300,30025,2,6,65,2,22,"12000
"
537,53700,2,10,101,2,22,"626000
"
300,30025,2,8,81,2,22,"50000
"
300,30030,2,10,101,2,22,"65000
"
300,30025,2,10,101,2,22,"65000
"
260,26030,2,11,114,2,22,"100000
"
260,26030,2,2,23,2,22,"67800
"
515,51500,2,11,114,2,28,"32000
"
434,43400,2,8,81,1,13,"33000
"
465,46530,2,8,81,2,23,"0
"
465,46530,2,11,114,0,0,"38200
"
502,50200,2,11,114,2,22,"80000
"
502,50200,2,11,114,1,14,"40000
"
502,50200,2,8,81,2,22,"136000
"
515,51500,2,10,101,2,22,"113300
"
515,51500,2,11,114,2,22,"145700
"
515,51500,2,10,101,2,22,"52020
"
515,51500,2,10,101,2,22,"0
"
521,52100,2,11,114,2,22,"200000
"
434,43400,2,11,116,0,0,"254000
"
434,43400,1,6,64,0,0,"12300
"
300,30010,2,11,114,0,0,"89500
"
300,30010,2,6,63,0,0,"38100
"
500,50010,1,7,71,2,22,"201000
"
300,30025,1,11,114,2,22,"332000
"
452,45212,2,11,116,1,14,"35200
"
452,45212,2,10,101,2,29,"11200
"
436,43600,1,6,63,2,22,"0
"
521,52100,2,11,114,2,22,"180000
"
521,52100,2,11,114,2,22,"100000
"
524,52400,2,6,61,2,22,"20000
"
524,52400,2,8,81,2,22,"19900
"
300,30050,2,6,63,2,23,"6700
"
300,30050,2,6,63,0,0,"0
"
300,30050,2,6,63,0,0,"0
"
434,43400,2,6,63,2,28,"22500
"
434,43400,2,6,63,2,22,"103000
"
434,43400,2,8,81,2,22,"0
"
300,30050,2,6,63,2,22,"64000
"
436,43600,2,6,63,2,22,"34000
"
541,54100,2,11,115,2,28,"25000
"
541,54100,2,10,101,2,28,"26800
"
521,52100,2,10,101,2,25,"174000
"
457,45720,2,6,63,2,22,"28000
"
457,45730,1,10,101,2,22,"18000
"
457,45730,1,10,101,2,22,"6800
"
457,45730,2,6,63,2,22,"18300
"
436,43600,2,1,17,2,22,"18700
"
436,43600,2,8,81,2,23,"65400
"
300,30045,2,2,23,2,22,"5300
"
300,30045,2,6,63,2,22,"43300
"
434,43400,1,11,115,2,22,"87000
"
465,46530,2,11,114,0,0,"10700
"
300,30025,2,10,101,2,28,"65000
"
434,43400,2,6,63,2,23,"117100
"
455,45500,2,8,81,2,22,"14800
"
462,46200,2,6,61,0,0,"42000
"
515,51500,2,10,101,2,22,"50000
"
515,51500,2,10,101,0,0,"37000
"
260,26030,2,10,101,2,23,"75020
"
542,54200,2,2,22,1,13,"72000
"
542,54200,2,2,26,2,22,"6000
"
521,52100,1,10,101,0,0,"0
"
436,43600,2,0,2,0,0,"20800
"
300,30050,2,6,63,2,22,"28000
"
455,45500,2,6,63,1,13,"81700
"
455,45500,2,6,63,1,14,"101300
"
455,45500,2,10,101,2,22,"81100
"
521,52100,2,10,101,2,29,"56000
"
521,52100,2,10,101,2,27,"315000
"
518,51800,2,0,2,2,22,"30000
"
455,45500,2,8,81,2,22,"11700
"
455,45500,2,6,63,2,28,"54500
"
453,45300,2,10,101,2,22,"35500
"
150,15000,2,7,71,2,22,"60000
"
451,45100,2,10,101,2,22,"51000
"
451,45100,2,6,65,2,22,"71000
"
521,52140,2,10,101,2,22,"167800
"
521,52140,2,11,116,2,22,"120000
"
465,46530,2,10,101,2,22,"108000
"
521,52100,2,11,114,2,23,"129100
"
502,50200,2,10,101,0,0,"62900
"
434,43400,2,10,101,2,28,"52100
"
465,46510,2,11,116,1,14,"254000
"
260,26010,2,10,101,2,22,"90000
"
260,26010,2,5,50,0,0,"0
"
260,26010,2,5,50,2,22,"24200
"
260,26010,2,7,71,2,22,"2400
"
260,26010,2,6,63,0,0,"0
"
260,26020,2,6,63,2,22,"57000
"
502,50200,2,11,114,2,22,"13300
"
502,50200,2,10,101,2,22,"21000
"
502,50200,2,7,71,0,0,"7800
"
500,50010,2,11,114,2,22,"40000
"
500,50010,2,8,81,2,22,"55000
"
455,45500,2,7,71,2,22,"68000
"
455,45500,2,11,114,0,0,"0
"
521,52100,2,11,116,2,23,"64200
"
521,52100,2,11,114,2,22,"117000
"
521,52100,2,10,101,2,22,"98500
"
521,52100,2,10,101,2,25,"67500
"
500,50000,2,4,40,0,0,"0
"
434,43400,1,6,63,0,0,"15000
"
455,45500,2,6,63,2,22,"73100
"
455,45500,2,6,65,2,22,"36000
"
522,52200,2,6,64,0,0,"25600
"
515,51500,2,11,115,2,22,"64000
"
210,21030,2,6,61,1,14,"21300
"
521,52100,2,11,115,1,14,"636000
"
521,52100,2,11,115,2,27,"248000
"
515,51500,2,10,101,2,22,"32600
"
515,51500,2,8,81,2,22,"99000
"
260,26010,2,3,30,2,22,"120000
"
502,50200,2,6,63,0,0,"8100
"
250,25000,2,10,101,0,0,"18000
"
250,25000,2,10,101,0,0,"13000
"
515,51500,1,6,65,2,22,"0
"
434,43400,2,6,63,2,28,"62000
"
521,52100,2,10,101,2,22,"79350
"
456,45600,2,10,101,2,27,"0
"
515,51500,2,6,63,0,0,"9720
"
515,51500,2,10,101,2,23,"12290
"
410,41000,1,5,50,2,28,"350
"
521,52100,2,8,81,2,22,"68500
"
521,52100,2,8,81,2,22,"91000
"
600,60023,2,10,101,0,0,"0
"
501,50100,1,10,101,1,13,"20000
"
425,42500,2,10,101,0,0,"64800
"
465,46500,2,10,101,2,22,"80000
"
465,46530,2,11,114,2,23,"65000
"
260,26010,2,6,63,0,0,"23000
"
210,21060,2,7,71,1,13,"20000
"
250,25000,2,7,71,1,13,"25000
"
465,46500,2,11,114,2,22,"230000
"
465,46500,2,10,101,1,14,"15000
"
465,46500,2,11,114,2,22,"75000
"
421,42100,2,11,114,2,23,"129500
"
501,50100,2,11,114,2,22,"77000
"
421,42100,2,11,115,2,22,"185700
"
455,45500,2,6,63,2,22,"82000
"
455,45500,2,6,61,0,0,"14800
"
521,52140,2,11,114,2,23,"148000
"
210,21040,2,7,71,2,22,"30000
"
210,21030,2,7,71,2,28,"54000
"
517,51700,2,10,101,2,22,"60200
"
300,30065,2,11,114,1,13,"0
"
522,52200,2,11,114,2,22,"162200
"
453,45300,1,11,114,2,25,"95000
"
210,21030,1,1,16,0,0,"9999999
"
521,52100,2,11,114,2,22,"192800
"
465,46543,2,6,63,2,22,"32600
"
465,46543,2,10,101,2,22,"77000
"
465,46543,2,4,40,0,0,"0
"
542,54200,1,7,71,2,22,"73500
"
465,46500,2,10,101,0,0,"2800
"
465,46500,2,11,116,2,22,"100000
"
260,26010,2,6,63,2,22,"27000
"
260,26010,2,6,63,2,22,"23000
"
260,26010,2,6,63,0,0,"0
"
300,30050,2,6,63,0,0,"20700
"
210,21030,2,6,63,0,0,"9000
"
521,52100,2,11,114,2,22,"152190
"
