BPL,BPLD,CITIZEN,EDUC,EDUCD,CLASSWKR,CLASSWKRD,INCTOT
200,20000,3,2,23,2,22,"0
"
200,20000,3,7,71,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,10,101,2,22,"0
"
522,52200,3,11,115,0,0,"0
"
200,20000,3,1,15,0,0,"9999999
"
500,50000,3,11,114,0,0,"0
"
500,50000,3,6,63,1,13,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
210,21030,3,6,63,0,0,"0
"
200,20000,3,8,81,0,0,"0
"
200,20000,3,11,114,0,0,"0
"
300,30050,3,6,63,0,0,"0
"
500,50000,3,11,114,2,22,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,3,30,2,22,"0
"
200,20000,3,3,30,0,0,"0
"
436,43610,3,6,65,0,0,"0
"
150,15000,3,7,71,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,1,17,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
210,21030,3,7,71,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,4,40,0,0,"0
"
210,21030,3,10,101,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
200,20000,3,3,30,0,0,"9999999
"
200,20000,3,6,65,2,22,"0
"
600,60045,3,3,30,0,0,"0
"
200,20000,3,11,115,2,27,"0
"
515,51500,3,10,101,2,22,"0
"
210,21040,3,0,2,0,0,"0
"
210,21040,3,3,30,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
200,20000,3,2,26,0,0,"0
"
500,50000,3,10,101,2,22,"0
"
210,21030,3,3,30,2,22,"0
"
200,20000,3,5,50,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
600,60072,3,1,12,0,0,"9999999
"
600,60072,3,1,11,0,0,"9999999
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,10,101,2,25,"0
"
521,52110,3,2,22,0,0,"0
"
200,20000,3,2,23,2,22,"0
"
200,20000,3,4,40,2,22,"0
"
200,20000,3,10,101,2,22,"0
"
200,20000,3,3,30,0,0,"0
"
542,54200,3,11,114,0,0,"0
"
500,50000,3,3,30,0,0,"0
"
210,21030,3,6,63,0,0,"0
"
200,20000,3,2,25,0,0,"0
"
453,45300,3,6,63,0,0,"0
"
210,21030,3,10,101,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
517,51700,3,10,101,0,0,"0
"
200,20000,3,7,71,2,22,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
210,21040,3,6,61,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
410,41000,3,8,81,0,0,"0
"
200,20000,3,2,22,0,0,"0
"
200,20000,3,1,16,0,0,"9999999
"
200,20000,3,2,22,0,0,"0
"
521,52100,3,6,63,0,0,"0
"
520,52000,3,2,25,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
200,20000,3,7,71,0,0,"0
"
515,51500,3,6,61,0,0,"0
"
200,20000,3,6,65,0,0,"0
"
200,20000,3,2,25,0,0,"9999999
"
200,20000,3,1,16,0,0,"9999999
"
200,20000,3,1,12,0,0,"9999999
"
200,20000,3,3,30,0,0,"0
"
518,51800,3,6,63,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
150,15000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
150,15000,3,11,115,1,14,"0
"
150,15000,3,10,101,1,14,"0
"
200,20000,3,8,81,0,0,"0
"
465,46530,3,7,71,2,25,"0
"
200,20000,3,2,25,0,0,"0
"
210,21030,3,3,30,0,0,"0
"
200,20000,3,6,65,2,22,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
600,60099,3,0,2,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
500,50010,3,5,50,0,0,"0
"
200,20000,3,6,61,1,14,"0
"
500,50000,3,8,81,0,0,"0
"
502,50200,3,6,63,0,0,"0
"
515,51500,3,7,71,2,22,"0
"
200,20000,3,0,2,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
502,50200,3,10,101,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
521,52100,3,11,114,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
515,51500,3,3,30,0,0,"0
"
511,51100,3,10,101,0,0,"0
"
210,21010,3,6,63,0,0,"0
"
200,20000,3,6,64,0,0,"0
"
465,46520,3,10,101,0,0,"0
"
200,20000,3,2,23,0,0,"9999999
"
500,50000,3,6,63,2,22,"0
"
200,20000,3,1,14,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
502,50200,3,4,40,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
522,52200,3,10,101,0,0,"0
"
300,30065,3,10,101,2,22,"0
"
521,52100,3,4,40,0,0,"0
"
502,50200,3,8,81,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,6,64,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
515,51500,3,6,63,0,0,"0
"
515,51500,3,5,50,0,0,"0
"
200,20000,3,6,64,0,0,"0
"
512,51200,3,8,81,2,22,"0
"
200,20000,3,2,26,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
516,51600,3,10,101,0,0,"0
"
210,21040,3,10,101,0,0,"0
"
300,30020,3,10,101,0,0,"0
"
465,46530,3,1,17,0,0,"9999999
"
465,46530,3,1,12,0,0,"9999999
"
518,51800,3,11,116,0,0,"0
"
518,51800,3,11,114,0,0,"0
"
200,20000,3,1,12,0,0,"0
"
200,20000,3,1,15,0,0,"0
"
521,52100,3,2,22,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
300,30030,3,11,114,0,0,"0
"
200,20000,3,7,71,2,22,"0
"
465,46530,3,6,65,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
518,51800,3,0,2,1,14,"0
"
200,20000,3,8,81,0,0,"0
"
411,41100,3,6,63,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,2,23,2,22,"0
"
500,50000,3,6,63,2,22,"0
"
500,50000,3,6,65,0,0,"0
"
500,50000,3,10,101,2,23,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
540,54000,3,10,101,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
521,52100,3,7,71,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
518,51800,3,6,63,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
421,42100,3,11,114,0,0,"0
"
421,42100,3,4,40,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
500,50000,3,2,23,0,0,"0
"
500,50000,3,1,16,0,0,"0
"
518,51800,3,10,101,0,0,"0
"
540,54000,3,1,15,0,0,"9999999
"
210,21040,3,2,23,0,0,"0
"
200,20000,3,7,71,2,22,"0
"
200,20000,3,2,23,0,0,"0
"
300,30050,3,6,63,0,0,"0
"
210,21030,3,6,63,2,22,"0
"
515,51500,3,10,101,0,0,"0
"
200,20000,3,6,61,2,22,"0
"
710,71023,3,11,114,0,0,"0
"
500,50000,3,10,101,2,22,"0
"
501,50100,3,10,101,0,0,"0
"
515,51500,3,10,101,2,22,"0
"
515,51500,3,10,101,0,0,"0
"
210,21030,3,1,16,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
502,50200,3,6,63,0,0,"0
"
210,21040,3,0,2,0,0,"0
"
200,20000,3,8,81,0,0,"0
"
521,52100,3,11,116,0,0,"0
"
522,52200,3,6,65,2,22,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,4,40,2,22,"0
"
150,15000,3,0,2,0,0,"9999999
"
521,52100,3,10,101,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
515,51500,3,10,101,2,27,"0
"
502,50200,3,10,101,0,0,"0
"
502,50200,3,0,2,0,0,"0
"
502,50200,3,0,2,0,0,"0
"
514,51400,3,2,23,0,0,"9999999
"
517,51700,3,1,15,0,0,"9999999
"
500,50000,3,8,81,0,0,"0
"
210,21070,3,7,71,0,0,"0
"
500,50000,3,11,114,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
500,50010,3,6,63,2,22,"0
"
200,20000,3,6,63,2,28,"0
"
200,20000,3,6,61,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
200,20000,3,10,101,0,0,"0
"
515,51500,3,6,63,0,0,"0
"
200,20000,3,2,23,2,22,"0
"
465,46590,3,6,63,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
404,40400,3,7,71,0,0,"0
"
200,20000,3,1,17,0,0,"0
"
502,50200,3,7,71,0,0,"0
"
700,70020,3,5,50,0,0,"0
"
502,50200,3,10,101,0,0,"0
"
200,20000,3,2,23,2,22,"0
"
200,20000,3,7,71,0,0,"0
"
501,50100,3,10,101,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,7,71,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
500,50000,3,0,2,0,0,"0
"
500,50000,3,0,2,0,0,"0
"
521,52100,3,0,2,0,0,"9999999
"
520,52000,3,0,2,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
200,20000,3,4,40,0,0,"0
"
600,60012,3,7,71,0,0,"0
"
600,60012,3,7,71,0,0,"0
"
200,20000,3,5,50,2,22,"0
"
200,20000,3,6,63,0,0,"0
"
600,60012,3,10,101,0,0,"0
"
300,30010,3,4,40,0,0,"0
"
200,20000,3,1,16,0,0,"9999999
"
521,52100,3,7,71,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
200,20000,3,6,63,2,22,"0
"
300,30050,3,10,101,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,6,63,1,13,"0
"
600,60015,3,10,101,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,8,81,2,22,"0
"
200,20000,3,6,63,0,0,"0
"
515,51500,3,10,101,0,0,"0
"
518,51800,3,5,50,0,0,"0
"
210,21030,3,6,63,2,22,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
501,50100,3,11,114,2,28,"0
"
521,52100,3,11,114,0,0,"0
"
500,50040,3,6,63,0,0,"0
"
500,50000,3,5,50,0,0,"0
"
200,20000,3,2,25,0,0,"9999999
"
517,51700,3,11,114,0,0,"0
"
502,50200,3,6,63,0,0,"0
"
502,50200,3,6,61,0,0,"0
"
210,21040,3,10,101,0,0,"0
"
200,20000,3,4,40,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,10,101,2,22,"0
"
200,20000,3,7,71,0,0,"0
"
521,52100,3,11,114,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
500,50000,3,5,50,0,0,"0
"
200,20000,3,6,63,2,22,"0
"
200,20000,3,2,26,0,0,"0
"
522,52200,3,6,65,0,0,"0
"
500,50040,3,10,101,2,22,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
210,21030,3,4,40,0,0,"0
"
501,50100,3,10,101,0,0,"0
"
515,51500,3,4,40,0,0,"0
"
521,52100,3,1,14,0,0,"9999999
"
210,21030,3,6,63,0,0,"0
"
200,20000,3,7,71,0,0,"0
"
200,20000,3,2,25,0,0,"0
"
517,51700,3,11,114,0,0,"0
"
300,30065,3,10,101,2,22,"0
"
200,20000,3,0,2,0,0,"0
"
453,45300,3,10,101,2,27,"0
"
200,20000,3,0,2,0,0,"0
"
465,46510,3,11,114,0,0,"0
"
410,41000,3,4,40,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
518,51800,3,6,63,0,0,"0
"
518,51800,3,6,63,0,0,"0
"
518,51800,3,4,40,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
210,21030,3,3,30,2,22,"0
"
200,20000,3,2,22,0,0,"0
"
518,51800,3,3,30,0,0,"0
"
521,52110,3,2,23,0,0,"0
"
521,52110,3,2,26,0,0,"0
"
521,52110,3,6,63,0,0,"0
"
600,60072,3,6,63,0,0,"0
"
465,46530,3,8,81,0,0,"0
"
200,20000,3,10,101,2,22,"0
"
501,50100,3,2,23,0,0,"9999999
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,2,22,0,0,"0
"
500,50040,3,6,63,0,0,"0
"
200,20000,3,6,61,2,22,"0
"
518,51800,3,0,2,0,0,"0
"
521,52100,3,1,14,0,0,"9999999
"
518,51800,3,0,2,0,0,"0
"
200,20000,3,2,26,0,0,"0
"
515,51500,3,11,114,2,22,"0
"
515,51500,3,10,101,0,0,"0
"
421,42100,3,11,114,2,28,"0
"
200,20000,3,2,22,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
515,51500,3,10,101,0,0,"0
"
200,20000,3,2,26,0,0,"0
"
200,20000,3,6,63,2,22,"0
"
150,15000,3,6,64,2,27,"0
"
518,51800,3,3,30,2,22,"0
"
200,20000,3,7,71,0,0,"0
"
524,52400,3,2,22,0,0,"0
"
524,52400,3,1,15,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
210,21050,3,6,63,0,0,"0
"
200,20000,3,10,101,0,0,"0
"
515,51500,3,2,26,0,0,"0
"
518,51800,3,10,101,0,0,"0
"
210,21040,3,3,30,0,0,"0
"
200,20000,3,2,23,0,0,"9999999
"
200,20000,3,6,63,2,22,"0
"
502,50200,3,10,101,0,0,"0
"
200,20000,3,10,101,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
515,51500,3,10,101,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
210,21040,3,5,50,0,0,"0
"
515,51500,3,1,16,0,0,"9999999
"
200,20000,3,7,71,0,0,"0
"
405,40500,3,6,63,1,14,"0
"
502,50200,3,10,101,0,0,"0
"
401,40100,3,7,71,1,13,"0
"
210,21040,3,3,30,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
501,50100,3,6,63,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
518,51800,3,2,22,0,0,"9999999
"
200,20000,3,2,26,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
518,51800,3,10,101,0,0,"0
"
500,50000,3,7,71,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,1,17,0,0,"9999999
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,6,61,1,13,"0
"
500,50000,3,10,101,0,0,"0
"
465,46540,3,10,101,0,0,"0
"
453,45300,3,4,40,0,0,"0
"
522,52200,3,4,40,0,0,"0
"
501,50100,3,10,101,2,22,"0
"
200,20000,3,6,63,0,0,"0
"
518,51800,3,0,2,0,0,"0
"
600,60031,3,8,81,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
210,21040,3,1,15,0,0,"0
"
500,50000,3,3,30,0,0,"0
"
521,52100,3,0,2,0,0,"0
"
210,21040,3,6,63,0,0,"0
"
500,50040,3,11,114,0,0,"0
"
516,51600,3,10,101,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
521,52100,3,4,40,0,0,"0
"
200,20000,3,7,71,2,22,"0
"
520,52000,3,0,2,0,0,"0
"
521,52100,3,6,63,0,0,"0
"
521,52100,3,5,50,0,0,"0
"
501,50100,3,8,81,0,0,"0
"
210,21030,3,5,50,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,6,63,2,22,"0
"
518,51800,3,10,101,0,0,"0
"
404,40400,3,2,26,0,0,"0
"
200,20000,3,1,14,0,0,"0
"
500,50000,3,2,26,0,0,"0
"
500,50000,3,4,40,0,0,"0
"
500,50000,3,5,50,0,0,"0
"
511,51100,3,0,2,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
200,20000,3,1,17,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
515,51500,3,6,63,0,0,"0
"
465,46543,3,6,63,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,1,12,0,0,"9999999
"
200,20000,3,1,14,0,0,"0
"
521,52100,3,6,63,0,0,"0
"
200,20000,3,0,2,2,28,"0
"
300,30015,3,7,71,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,1,11,0,0,"9999999
"
410,41000,3,6,63,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
522,52200,3,11,115,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
502,50200,3,10,101,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
500,50000,3,4,40,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
457,45710,3,6,63,0,0,"0
"
500,50000,3,0,1,0,0,"9999999
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
521,52100,3,11,114,2,22,"0
"
502,50200,3,6,65,0,0,"0
"
200,20000,3,1,15,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
522,52200,3,0,2,0,0,"0
"
200,20000,3,7,71,0,0,"0
"
413,41300,3,10,101,0,0,"0
"
200,20000,3,0,2,2,22,"0
"
200,20000,3,3,30,0,0,"0
"
425,42500,3,8,81,2,22,"0
"
502,50200,3,8,81,0,0,"0
"
600,60012,3,6,63,0,0,"0
"
200,20000,3,1,14,0,0,"0
"
200,20000,3,6,61,2,22,"0
"
502,50200,3,0,2,2,22,"0
"
200,20000,3,0,2,0,0,"0
"
521,52100,3,1,14,0,0,"9999999
"
433,43300,3,11,116,2,23,"0
"
210,21040,3,2,22,0,0,"0
"
210,21040,3,2,22,0,0,"0
"
200,20000,3,1,17,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
521,52100,3,11,114,0,0,"0
"
200,20000,3,1,15,1,13,"0
"
200,20000,3,1,14,0,0,"0
"
200,20000,3,4,40,0,0,"0
"
501,50100,3,10,101,2,22,"0
"
200,20000,3,6,63,0,0,"0
"
210,21040,3,6,63,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
500,50000,3,7,71,0,0,"0
"
210,21040,3,1,16,0,0,"0
"
200,20000,3,0,2,2,22,"0
"
200,20000,3,0,2,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
200,20000,3,8,81,0,0,"0
"
421,42100,3,11,114,0,0,"0
"
421,42100,3,5,50,0,0,"0
"
521,52100,3,0,2,0,0,"0
"
521,52100,3,6,64,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
502,50200,3,10,101,0,0,"0
"
518,51800,3,8,81,2,28,"0
"
200,20000,3,2,26,0,0,"0
"
517,51700,3,8,81,2,22,"0
"
500,50010,3,6,65,2,22,"0
"
515,51500,3,6,63,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,7,71,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
500,50000,3,6,65,2,22,"0
"
200,20000,3,3,30,0,0,"0
"
210,21040,3,2,23,0,0,"0
"
521,52140,3,4,40,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
515,51500,3,7,71,0,0,"0
"
515,51500,3,10,101,0,0,"0
"
518,51800,3,6,63,2,22,"0
"
600,60072,3,1,16,0,0,"0
"
200,20000,3,6,63,2,22,"0
"
200,20000,3,10,101,0,0,"0
"
514,51400,3,6,61,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
200,20000,3,2,23,2,22,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,6,63,1,14,"0
"
200,20000,3,3,30,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
515,51500,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
518,51800,3,2,25,0,0,"0
"
200,20000,3,2,23,0,0,"9999999
"
518,51800,3,5,50,0,0,"0
"
300,30025,3,4,40,0,0,"0
"
521,52100,3,11,114,2,22,"0
"
453,45300,3,11,114,2,22,"0
"
200,20000,3,8,81,0,0,"0
"
515,51500,3,3,30,0,0,"0
"
521,52100,3,10,101,1,13,"0
"
200,20000,3,1,17,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
465,46540,3,6,63,0,0,"0
"
500,50030,3,11,115,0,0,"0
"
200,20000,3,10,101,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,0,2,2,22,"0
"
210,21030,3,6,63,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
599,59900,3,11,114,0,0,"0
"
599,59900,3,11,115,0,0,"0
"
599,59900,3,10,101,0,0,"0
"
500,50000,3,11,114,2,22,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,2,25,0,0,"0
"
200,20000,3,8,81,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
150,15000,3,10,101,0,0,"0
"
500,50010,3,8,81,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
500,50010,3,3,30,0,0,"0
"
521,52100,3,7,71,0,0,"0
"
200,20000,3,10,101,0,0,"0
"
200,20000,3,1,16,0,0,"0
"
200,20000,3,2,26,0,0,"9999999
"
200,20000,3,2,23,0,0,"9999999
"
200,20000,3,2,26,0,0,"0
"
210,21030,3,3,30,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,7,71,2,22,"0
"
500,50000,3,7,71,2,22,"0
"
200,20000,3,3,30,0,0,"0
"
500,50000,3,3,30,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,10,101,0,0,"0
"
210,21040,3,4,40,0,0,"0
"
200,20000,3,1,12,0,0,"0
"
515,51500,3,7,71,0,0,"0
"
515,51500,3,6,63,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
517,51700,3,0,2,0,0,"0
"
517,51700,3,0,2,0,0,"0
"
210,21030,3,7,71,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
210,21040,3,1,16,0,0,"0
"
210,21040,3,5,50,0,0,"0
"
210,21040,3,3,30,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
520,52000,3,7,71,2,22,"0
"
200,20000,3,2,25,0,0,"0
"
500,50040,3,10,101,0,0,"0
"
500,50040,3,1,11,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
500,50000,3,10,101,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
200,20000,3,3,30,0,0,"0
"
210,21050,3,2,23,2,22,"0
"
465,46540,3,10,101,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
502,50200,3,7,71,0,0,"0
"
521,52100,3,10,101,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
502,50200,3,7,71,0,0,"0
"
200,20000,3,2,23,2,22,"0
"
521,52100,3,2,23,0,0,"9999999
"
500,50000,3,7,71,2,28,"0
"
502,50200,3,10,101,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,7,71,2,22,"0
"
200,20000,3,7,71,2,22,"0
"
200,20000,3,8,81,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
200,20000,3,1,16,0,0,"9999999
"
500,50000,3,6,63,0,0,"0
"
200,20000,3,4,40,0,0,"0
"
200,20000,3,2,26,0,0,"0
"
502,50200,3,11,114,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
500,50000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
600,60031,3,3,30,0,0,"0
"
210,21040,3,0,2,0,0,"0
"
210,21040,3,0,2,0,0,"0
"
520,52000,3,0,2,0,0,"0
"
200,20000,3,2,26,0,0,"0
"
200,20000,3,5,50,0,0,"0
"
500,50000,3,3,30,0,0,"0
"
502,50200,3,11,116,2,22,"0
"
521,52100,3,1,12,0,0,"9999999
"
210,21060,3,7,71,2,23,"0
"
200,20000,3,6,64,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
600,60031,3,7,71,0,0,"0
"
600,60031,3,10,101,0,0,"0
"
600,60031,3,7,71,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
521,52100,3,1,15,0,0,"9999999
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,6,61,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
150,15000,3,7,71,0,0,"0
"
500,50000,3,7,71,0,0,"0
"
500,50000,3,7,71,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
200,20000,3,6,63,0,0,"0
"
200,20000,3,6,64,0,0,"0
"
512,51200,3,7,71,0,0,"0
"
521,52100,3,4,40,0,0,"0
"
521,52100,3,11,116,0,0,"0
"
521,52100,3,11,114,0,0,"0
"
200,20000,3,2,22,0,0,"0
"
514,51400,3,6,64,0,0,"0
"
522,52200,3,10,101,2,28,"0
"
200,20000,3,6,65,0,0,"0
"
521,52100,3,4,40,0,0,"0
"
521,52100,3,0,2,0,0,"0
"
465,46543,3,11,114,2,25,"0
"
465,46543,3,10,101,2,22,"0
"
200,20000,3,6,63,0,0,"0
"
700,70010,3,10,101,2,22,"0
"
200,20000,3,3,30,0,0,"0
"
502,50200,3,8,81,0,0,"0
"
502,50200,3,4,40,0,0,"0
"
502,50200,3,7,71,0,0,"0
"
210,21060,3,6,64,0,0,"0
"
511,51100,3,5,50,0,0,"0
"
200,20000,3,2,23,0,0,"0
"
500,50000,3,5,50,0,0,"0
"
500,50000,3,5,50,0,0,"0
"
200,20000,3,0,2,0,0,"0
"
600,60012,3,5,50,0,0,"0
"
200,20000,3,7,71,2,23,"0
"
200,20000,3,3,30,0,0,"0
"
515,51500,3,6,61,0,0,"0
"
542,54200,3,11,114,2,23,"0
"
500,50040,3,6,61,0,0,"0
"
518,51800,3,6,61,0,0,"0
"
